time	annotations
68322.124	N
68323.551	N
68324.900	N
68326.374	N
68327.755	N
68329.109	N
68330.568	N
68332.015	N
68333.578	N
68335.242	N
68336.879	N
68338.630	N
68340.267	N
68341.984	N
68343.717	N
68345.350	N
68347.151	N
68348.761	N
68350.542	N
68352.218	N
68353.675	N
68355.452	N
68357.158	N
68358.951	N
68360.707	N
68362.513	N
68364.301	N
68365.897	N
68367.561	N
68369.075	N
68370.852	N
68372.502	N
68374.233	N
68376.009	N
68377.677	N
68379.288	N
68381.055	N
68382.782	N
68384.653	N
68386.379	N
68388.126	N
68389.737	N
68391.556	N
68393.175	N
68394.832	N
68396.399	N
68398.033	N
68399.651	N
68401.280	N
68402.937	N
68404.408	N
68405.997	N
68407.367	N
68408.851	N
68410.348	N
68411.769	N
68413.415	N
68414.874	N
68416.398	N
68417.847	N
68419.192	N
68420.502	N
68421.765	N
68422.972	N
68424.232	N
68425.488	N
68426.713	N
68427.983	N
68429.305	N
68430.580	N
68431.912	N
68433.202	N
68434.502	N
68436.088	N
68437.602	N
68439.165	N
68440.703	N
68442.258	N
68443.867	N
68445.503	N
68447.175	N
68448.964	N
68450.771	N
68452.449	N
68454.113	N
68455.858	N
68457.524	N
68459.262	N
68460.865	N
68462.565	N
68464.129	N
68465.783	N
68467.413	N
68469.071	N
68470.658	N
68472.380	N
68473.800	N
68475.224	N
68476.749	N
68478.336	N
68479.861	N
68481.256	N
68482.535	N
68483.801	N
68485.058	N
68486.412	N
68487.711	N
68489.110	N
68490.438	N
68491.766	N
68493.153	N
68494.591	N
68496.016	N
68497.793	N
68499.404	N
68501.091	N
68502.691	N
68504.311	N
68506.016	N
68507.695	N
68509.513	N
68511.216	N
68512.976	N
68514.640	N
68516.370	N
68518.101	N
68519.854	N
68521.621	N
68523.425	N
68525.257	N
68527.121	N
68528.861	N
68530.691	N
68532.223	N
68533.842	N
68535.267	N
68536.661	N
68538.076	N
68539.586	N
68541.097	N
68542.392	N
68543.769	N
68545.107	N
68546.314	N
68547.536	N
68548.726	N
68549.838	N
68551.020	N
68552.263	N
68553.452	N
68554.752	N
68556.183	N
68557.544	N
68559.008	N
68560.401	N
68561.868	N
68563.271	N
68564.985	N
68566.640	N
68568.308	N
68570.031	N
68571.901	N
68573.694	N
68575.406	N
68577.318	N
68579.109	N
68580.771	N
68582.523	N
68583.960	N
68585.347	N
68586.970	N
68588.292	N
68589.591	N
68590.722	N
68591.782	N
68592.792	N
68593.780	N
68594.752	N
68595.699	N
68596.617	N
68597.524	N
68598.439	N
68599.348	N
68600.234	N
68601.133	N
68602.034	N
68602.926	N
68603.805	N
68604.724	N
68605.713	N
68606.830	N
68607.935	N
68609.234	N
68610.653	N
68612.081	N
68613.666	N
68615.011	N
68616.145	N
68617.304	N
68618.601	N
68620.385	N
68622.098	N
68624.001	N
68625.771	N
68627.686	N
68629.091	N
68630.298	N
68632.047	N
68633.940	N
68635.663	N
68637.566	N
68639.524	N
68641.351	N
68643.384	N
68645.266	N
68647.251	N
68649.381	N
68651.362	N
68653.232	N
68654.964	N
68656.916	N
68658.837	N
68660.758	N
68662.666	N
68664.397	N
68666.172	N
68667.945	N
68669.719	N
68671.503	N
68673.341	N
68675.065	N
68676.824	N
68678.648	N
68680.263	N
68682.006	N
68683.627	N
68685.522	N
68687.191	N
68688.981	N
68690.650	N
68692.070	N
68693.521	N
68694.929	N
68696.423	N
68697.768	N
68699.089	N
68700.550	N
68701.923	N
68703.376	N
68704.728	N
68705.992	N
68707.304	N
68708.560	N
68709.738	N
68710.963	N
68712.157	N
68713.317	N
68714.608	N
68716.038	N
68717.533	N
68719.108	N
68720.663	N
68722.331	N
68723.888	N
68725.377	N
68727.013	N
68728.805	N
68730.515	N
68732.335	N
68733.992	N
68736.034	N
68737.713	N
68739.519	N
68741.296	N
68742.980	N
68744.803	N
68746.529	N
68748.197	N
68749.777	N
68751.436	N
68752.973	N
68754.709	N
68756.289	N
68757.925	N
68759.348	N
68760.900	N
68762.527	N
68764.160	N
68766.024	N
68767.663	N
68769.291	N
68770.820	N
68772.346	N
68773.763	N
68775.189	N
68776.541	N
68777.933	N
68779.341	N
68780.811	N
68782.196	N
68783.619	N
68785.091	N
68786.563	N
68788.026	N
68789.560	N
68791.041	N
68792.643	N
68794.042	N
68795.546	N
68796.939	N
68798.465	N
68799.956	N
68801.497	N
68802.972	N
68804.446	N
68806.020	N
68807.478	N
68809.148	N
68810.636	N
68812.083	N
68813.247	N
68814.312	N
68815.320	N
68816.267	N
68817.207	N
68818.157	N
68819.132	N
68820.156	N
68821.125	N
68822.148	N
68823.151	N
68824.122	N
68825.076	N
68826.013	N
68826.940	N
68827.867	N
68828.755	N
68829.663	N
68830.552	N
68831.441	N
68832.307	N
68833.192	N
68834.077	N
68834.957	N
68835.829	N
68836.724	N
68837.641	N
68838.582	N
68839.527	N
68840.545	N
68841.711	N
68842.930	N
68844.185	N
68845.601	N
68847.008	N
68848.403	N
68849.944	N
68851.429	N
68853.013	N
68854.538	N
68855.974	N
68857.287	N
68858.715	N
68860.240	N
68861.998	N
68863.707	N
68865.617	N
68867.244	N
68869.095	N
68870.720	N
68872.557	N
68874.225	N
68876.293	N
68878.138	N
68880.053	N
68881.943	N
68883.657	N
68885.735	N
68887.549	N
68889.521	N
68891.210	N
68893.001	N
68894.563	N
68896.301	N
68897.914	N
68899.482	N
68901.192	N
68902.843	N
68904.653	N
68906.270	N
68908.021	N
68909.705	N
68911.601	N
68913.101	N
68914.760	N
68916.310	N
68917.821	N
68919.600	N
68921.156	N
68922.741	N
68924.333	N
68925.852	N
68927.583	N
68929.166	N
68930.873	N
68932.523	N
68934.328	N
68936.035	N
68937.772	N
68939.461	N
68941.179	N
68942.780	N
68944.168	N
68945.608	N
68947.011	N
68948.415	N
68950.186	N
68951.767	N
68953.505	N
68955.005	N
68956.638	N
68958.172	N
68959.764	N
68961.342	N
68962.900	N
68964.577	N
68966.130	N
68967.789	N
68969.223	N
68970.784	N
68972.272	N
68973.962	N
68975.442	N
68977.075	N
68978.529	N
68979.725	N
68980.816	N
68981.834	N
68982.828	N
68983.873	N
68984.928	N
68986.118	N
68987.756	N
68989.208	N
68990.736	N
68992.128	N
68993.427	N
68994.705	N
68995.936	N
68997.238	N
68998.620	N
69000.094	N
69001.558	N
69002.995	N
69004.418	N
69006.009	N
69007.545	N
69009.204	N
69010.764	N
69012.502	N
69014.155	N
69015.960	N
69017.734	N
69019.565	N
69021.385	N
69023.200	N
69024.989	N
69026.766	N
69028.467	N
69030.391	N
69032.075	N
69033.960	N
69035.737	N
69037.490	N
69039.299	N
69041.171	N
69042.868	N
69044.642	N
69046.243	N
69048.111	N
69049.907	N
69051.632	N
69053.436	N
69055.250	N
69056.875	N
69058.548	N
69060.073	N
69061.388	N
69062.510	N
69063.583	N
69064.640	N
69065.643	N
69066.629	N
69067.610	N
69068.571	N
69069.526	N
69070.463	N
69071.106	X
69071.687	X
69072.725	N
69073.659	N
69074.570	N
69075.481	N
69076.389	N
69077.284	N
69078.161	N
69079.057	N
69079.953	N
69080.822	N
69081.687	N
69082.554	N
69083.406	N
69084.255	N
69085.101	N
69085.967	N
69086.884	N
69087.843	N
69088.868	N
69090.158	N
69091.549	N
69093.059	N
69094.726	N
69096.419	N
69098.302	N
69100.285	N
69101.985	N
69103.753	N
69105.194	N
69106.587	N
69107.809	N
69108.970	N
69110.640	N
69111.871	N
69113.849	N
69115.551	N
69117.314	N
69118.903	N
69120.582	N
69122.017	N
69123.493	N
69125.081	N
69126.688	N
69128.102	N
69129.609	N
69131.244	N
69132.568	N
69134.200	N
69135.883	N
69137.478	N
69139.056	N
69140.547	N
69142.059	N
69143.467	N
69145.060	N
69146.586	N
69148.200	N
69149.857	N
69151.610	N
69153.295	N
69154.944	N
69156.703	N
69158.356	N
69160.174	N
69161.817	N
69163.590	N
69165.351	N
69167.041	N
69168.587	N
69170.176	N
69171.665	N
69173.308	N
69174.882	N
69176.412	N
69177.945	N
69179.453	N
69181.071	N
69182.561	N
69184.122	N
69185.653	N
69187.218	N
69188.859	N
69190.504	N
69192.041	N
69193.678	N
69195.156	N
69196.532	N
69197.726	N
69198.860	N
69199.983	N
69201.064	N
69202.148	N
69203.471	N
69204.970	N
69206.485	N
69207.986	N
69209.381	N
69210.742	N
69211.977	N
69213.102	N
69214.157	N
69215.152	N
69216.125	N
69217.104	N
69218.053	N
69219.000	N
69219.962	N
69220.981	N
69222.114	N
69223.305	N
69224.985	N
69226.194	N
69227.295	N
69228.366	N
69229.428	N
69230.465	N
69231.490	N
69232.570	N
69233.653	N
69234.702	N
69235.768	N
69236.946	N
69238.252	N
69239.630	N
69241.165	N
69242.710	N
69244.360	N
69246.158	N
69247.763	N
69249.532	N
69251.026	N
69252.516	N
69254.434	N
69256.261	N
69258.100	N
69260.070	N
69262.035	N
69264.035	N
69265.991	N
69267.886	N
69269.574	N
69271.317	N
69272.892	N
69274.610	N
69276.195	N
69277.754	N
69279.367	N
69280.968	N
69282.556	N
69283.935	N
69285.353	N
69286.723	N
69288.012	N
69289.458	N
69290.946	N
69292.528	N
69294.160	N
69295.707	N
69297.397	N
69298.959	N
69300.595	N
69302.168	N
69303.695	N
69305.448	N
69307.106	N
69308.993	N
69310.523	N
69312.277	N
69314.137	N
69316.030	N
69317.636	N
69319.311	N
69320.891	N
69322.429	N
69323.882	N
69325.197	N
69326.670	N
69328.115	N
69329.622	N
69331.274	N
69332.860	N
69334.555	N
69336.045	N
69337.545	N
69339.028	N
69340.493	N
69342.031	N
69343.516	N
69345.035	N
69346.375	N
69347.616	N
69348.873	N
69350.020	N
69351.217	N
69352.826	N
69354.291	N
69355.895	N
69357.315	N
69358.810	N
69360.203	N
69361.616	N
69363.035	N
69364.374	N
69365.791	N
69367.164	N
69368.565	N
69369.999	N
69371.394	N
69372.998	N
69374.600	N
69376.352	N
69377.939	N
69379.666	N
69381.263	N
69382.881	N
69384.400	N
69386.036	N
69387.544	N
69389.154	N
69390.618	N
69392.017	N
69393.528	N
69395.125	N
69396.833	N
69398.489	N
69400.131	N
69401.791	N
69403.517	N
69405.138	N
69406.866	N
69408.523	N
69410.275	N
69411.954	N
69413.554	N
69415.231	N
69416.789	N
69418.069	N
69419.307	N
69420.420	N
69421.625	N
69422.868	N
69424.013	N
69425.402	N
69426.746	N
69428.164	N
69429.557	N
69430.826	N
69432.138	N
69433.523	N
69434.848	N
69436.256	N
69437.662	N
69439.125	N
69440.579	N
69441.994	N
69443.539	N
69445.036	N
69446.523	N
69447.821	N
69449.014	N
69450.203	N
69451.366	N
69452.695	N
69454.610	N
69456.532	N
69458.228	N
69459.957	N
69461.413	N
69462.997	N
69464.381	N
69465.686	N
69467.147	N
69468.608	N
69470.461	N
69472.393	N
69474.481	N
69476.305	N
69478.125	N
69480.069	N
69481.835	N
69483.892	N
69485.704	N
69487.713	N
69489.453	N
69491.150	N
69492.820	N
69494.430	N
69496.421	N
69498.135	N
69499.866	N
69501.462	N
69503.204	N
69504.802	N
69506.362	N
69507.889	N
69509.407	N
69510.895	N
69512.374	N
69513.947	N
69515.459	N
69517.060	N
69518.587	N
69520.203	N
69521.522	N
69523.102	N
69524.571	N
69525.899	N
69527.033	N
69528.132	N
69529.209	N
69530.246	N
69531.330	N
69532.677	N
69533.915	N
69535.145	N
69536.258	N
69537.312	N
69538.375	N
69539.528	N
69540.669	N
69541.971	N
69543.415	N
69544.829	N
69546.426	N
69547.921	N
69549.544	N
69551.266	N
69553.001	N
69554.773	N
69556.521	N
69558.225	N
69560.054	N
69561.788	N
69563.554	N
69565.127	N
69566.953	N
69568.669	N
69570.589	N
69572.197	N
69573.865	N
69575.537	N
69577.274	N
69578.981	N
69580.834	N
69582.563	N
69584.239	N
69585.975	N
69587.519	N
69589.090	N
69590.660	N
69592.252	N
69593.757	N
69595.458	N
69597.129	N
69598.861	N
69600.505	N
69602.025	N
69603.499	N
69604.924	N
69606.513	N
69608.052	N
69609.702	N
69611.257	N
69612.828	N
69614.332	N
69615.811	N
69617.301	N
69618.751	N
69620.181	N
69621.701	N
69623.150	N
69624.725	N
69626.320	N
69627.948	N
69629.554	N
69631.093	N
69632.631	N
69634.169	N
69635.747	N
69637.228	N
69638.880	N
69640.388	N
69641.990	N
69643.474	N
69644.846	N
69646.034	N
69647.113	N
69648.136	N
69649.128	N
69650.091	N
69651.029	N
69651.955	N
69652.877	N
69653.790	N
69654.703	N
69655.595	N
69656.489	N
69657.403	N
69658.322	N
69659.243	N
69660.165	N
69661.093	N
69662.071	N
69663.115	N
69664.215	N
69665.322	N
69666.584	N
69667.905	N
69669.240	N
69670.758	N
69672.180	N
69673.619	N
69674.856	N
69675.993	N
69677.154	N
69679.017	N
69680.498	N
69681.901	N
69683.083	N
69684.271	N
69686.128	N
69687.608	N
69689.069	N
69690.334	N
69691.462	N
69692.744	N
69694.311	N
69695.933	N
69697.623	N
69699.328	N
69701.120	N
69703.139	N
69704.942	N
69706.572	N
69708.154	N
69709.702	N
69711.390	N
69713.115	N
69714.800	N
69716.370	N
69718.010	N
69719.681	N
69721.505	N
69723.153	N
69724.855	N
69726.453	N
69728.106	N
69729.716	N
69731.382	N
69732.982	N
69734.626	N
69736.196	N
69737.750	N
69739.219	N
69740.772	N
69742.216	N
69743.756	N
69745.281	N
69746.762	N
69748.305	N
69749.787	N
69751.428	N
69752.867	N
69754.521	N
69755.972	N
69757.493	N
69758.913	N
69760.443	N
69761.992	N
69763.639	N
69765.177	N
69766.743	N
69768.184	N
69769.758	N
69771.264	N
69772.834	N
69774.272	N
69775.510	N
69776.702	N
69777.746	N
69778.768	N
69779.837	N
69780.904	N
69782.166	N
69783.592	N
69784.900	N
69786.203	N
69787.322	N
69788.367	N
69789.367	N
69790.335	N
69791.291	N
69792.224	N
69793.150	N
69794.071	N
69794.985	N
69795.881	N
69796.791	N
69797.722	N
69798.692	N
69799.663	N
69800.686	N
69801.723	N
69802.762	N
69803.802	N
69804.919	N
69806.098	N
69807.377	N
69808.830	N
69810.318	N
69811.841	N
69813.145	N
69814.359	N
69815.797	N
69816.975	N
69818.026	N
69819.031	N
69820.017	N
69821.020	N
69822.000	N
69823.084	N
69824.302	N
69825.459	N
69826.919	N
69828.208	N
69829.470	N
69830.997	N
69832.388	N
69833.553	N
69834.655	N
69835.747	N
69836.784	N
69837.812	N
69838.857	N
69839.890	N
69841.028	N
69842.429	N
69843.845	N
69845.302	N
69846.942	N
69848.646	N
69850.648	N
69852.360	N
69854.092	N
69855.841	N
69857.609	N
69859.307	N
69861.054	N
69862.924	N
69864.972	N
69867.227	N
69869.195	N
69871.134	N
69873.175	N
69875.217	N
69877.477	N
69879.443	N
69881.444	N
69883.353	N
69885.067	N
69886.361	N
69887.749	N
69889.004	N
69890.268	N
69892.175	N
69893.533	N
69894.655	N
69895.784	N
69896.883	N
69897.962	N
69898.995	N
69900.004	N
69901.001	N
69901.991	N
69902.981	N
69904.006	N
69905.265	N
69906.906	N
69908.449	N
69910.352	N
69912.139	N
69913.778	N
69915.381	N
69917.206	N
69919.044	N
69920.972	N
69922.992	N
69924.973	N
69926.942	N
69928.872	N
69930.811	N
69932.535	N
69934.364	N
69936.051	N
69937.712	N
69939.399	N
69941.046	N
69942.696	N
69944.032	N
69945.427	N
69946.939	N
69948.517	N
69950.141	N
69951.504	N
69952.962	N
69954.438	N
69955.864	N
69957.351	N
69958.874	N
69960.415	N
69961.993	N
69963.523	N
69965.037	N
69966.669	N
69968.134	N
69969.770	N
69971.367	N
69973.028	N
69974.758	N
69976.471	N
69978.255	N
69980.110	N
69982.024	N
69983.709	N
69985.383	N
69987.058	N
69988.712	N
69990.377	N
69992.037	N
69993.729	N
69995.309	N
69996.672	N
69997.992	N
69999.309	N
70000.497	N
70001.576	N
70002.588	N
70003.568	N
70004.531	N
70005.478	N
70006.415	N
70007.341	N
70008.267	N
70009.178	N
70010.100	N
70011.013	N
70011.935	N
70012.883	N
70013.874	N
70014.891	N
70016.027	N
70017.255	N
70018.462	N
70019.782	N
70021.149	N
70022.500	N
70023.878	N
70025.240	N
70026.537	N
70027.828	N
70029.235	N
70030.656	N
70032.072	N
70033.646	N
70035.224	N
70036.735	N
70038.357	N
70039.906	N
70041.544	N
70043.094	N
70044.556	N
70046.144	N
70047.655	N
70049.084	N
70050.590	N
70051.955	N
70053.459	N
70055.052	N
70056.876	N
70058.752	N
70060.435	N
70062.168	N
70063.915	N
70065.611	N
70067.322	N
70069.085	N
70070.964	N
70072.615	N
70074.287	N
70076.054	N
70077.813	N
70079.695	N
70081.360	N
70082.891	N
70084.103	N
70085.181	N
70086.231	N
70087.306	N
70088.379	N
70089.696	N
70090.881	N
70092.146	N
70093.391	N
70094.974	N
70096.326	N
70097.646	N
70098.795	N
70099.844	N
70100.852	N
70101.845	N
70102.877	N
70103.941	N
70105.248	N
70106.849	N
70108.279	N
70109.848	N
70111.404	N
70113.024	N
70114.642	N
70116.240	N
70117.849	N
70119.474	N
70120.982	N
70122.533	N
70124.143	N
70125.819	N
70127.552	N
70129.303	N
70130.896	N
70132.587	N
70134.181	N
70135.492	N
70136.819	N
70138.107	N
70139.241	N
70140.381	N
70141.689	N
70142.929	N
70144.123	N
70145.491	N
70146.877	N
70148.352	N
70149.669	N
70150.898	N
70152.226	N
70153.591	N
70154.985	N
70156.281	N
70157.440	N
70158.507	N
70159.541	N
70160.600	N
70161.709	N
70163.543	N
70165.125	N
70166.798	N
70168.516	N
70170.163	N
70171.926	N
70173.518	N
70175.173	N
70176.845	N
70178.450	N
70180.038	N
70181.626	N
70183.286	N
70184.898	N
70186.443	N
70188.002	N
70189.486	N
70191.032	N
70192.593	N
70194.041	N
70195.536	N
70197.039	N
70198.815	N
70200.394	N
70202.014	N
70203.672	N
70205.424	N
70207.294	N
70209.167	N
70211.076	N
70212.932	N
70214.743	N
70216.602	N
70218.520	N
70220.414	N
70222.266	N
70224.130	N
70226.142	N
70227.978	N
70229.901	N
70231.668	N
70233.592	N
70235.450	N
70237.193	N
70238.974	N
70240.714	N
70242.458	N
70244.018	N
70245.617	N
70247.049	N
70248.579	N
70250.073	N
70251.708	N
70253.372	N
70255.068	N
70256.790	N
70258.384	N
70259.921	N
70261.391	N
70262.908	N
70264.406	N
70265.733	N
70266.862	N
70267.892	N
70268.887	N
70269.840	N
70270.791	N
70271.745	N
70272.691	N
70273.630	N
70274.571	N
70275.512	N
70276.444	N
70277.381	N
70278.293	N
70279.184	N
70280.080	N
70280.978	N
70281.883	N
70282.788	N
70283.690	N
70284.574	N
70285.464	N
70286.359	N
70287.249	N
70288.126	N
70289.006	N
70289.897	N
70290.804	N
70291.757	N
70292.726	N
70293.748	N
70294.916	N
70296.143	N
70297.630	N
70299.179	N
70300.786	N
70302.060	N
70303.205	N
70304.421	N
70306.014	N
70307.536	N
70309.133	N
70310.783	N
70312.330	N
70313.773	N
70315.475	N
70317.274	N
70319.212	N
70321.155	N
70323.005	N
70324.880	N
70326.660	N
70328.428	N
70330.035	N
70331.865	N
70333.506	N
70335.298	N
70336.923	N
70338.554	N
70340.078	N
70341.820	N
70343.548	N
70345.141	N
70346.797	N
70348.514	N
70350.340	N
70351.998	N
70353.609	N
70355.469	N
70357.118	N
70358.882	N
70360.679	N
70362.598	N
70364.377	N
70366.361	N
70368.207	N
70370.202	N
70372.063	N
70373.968	N
70375.937	N
70377.757	N
70379.741	N
70381.349	N
70382.853	N
70384.278	N
70385.718	N
70387.370	N
70388.767	N
70390.251	N
70391.478	N
70392.749	N
70394.016	N
70395.179	N
70396.361	N
70397.569	N
70398.732	N
70400.016	N
70401.339	N
70402.638	N
70404.073	N
70405.615	N
70407.085	N
70408.673	N
70410.297	N
70412.114	N
70414.019	N
70415.780	N
70417.700	N
70419.588	N
70421.558	N
70423.601	N
70425.587	N
70427.651	N
70429.561	N
70431.619	N
70433.556	N
70435.665	N
70437.529	N
70439.375	N
70441.396	N
70443.005	N
70445.123	N
70446.922	N
70448.843	N
70450.577	N
70452.436	N
70454.099	N
70455.672	N
70457.195	N
70458.535	N
70459.938	N
70461.434	N
70462.961	N
70464.872	N
70466.565	N
70468.399	N
70470.055	N
70471.787	N
70473.360	N
70475.014	N
70476.409	N
70477.850	N
70479.126	N
70480.341	N
70481.573	N
70482.736	N
70483.950	N
70485.156	N
70486.273	N
70487.409	N
